,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
CDC25A,0.6396233974358975,0.36037660256410253,0.5737299466496999,1.9685554e-06,9.1589374e-07,3.702873e-09,0.25,0.8429839,0.7747135,1.5562606,-4.147848,7.035432,0.0099676724137931,0.000749063670411985,0.009563577586206894,0.000749063670411985,0.011353842383066425,0.0006672578571280821,False,Cancer cells_vs_Alveolar cell,Cancer cells,Alveolar cell
BRCA1,0.6147836538461539,0.38521634615384615,0.467465299337403,1.1858508e-05,5.7097213e-06,3.702873e-09,0.25,0.7496102,0.6894436,1.6241429,-5.2983475,7.358651,0.09226831896551792,0.006741573033707865,0.0666756465517248,0.00599250936329588,0.11451302353592634,0.006416925692553006,False,Cancer cells_vs_Alveolar cell,Cancer cells,Alveolar cell
CHEK1,0.5859375,0.4140625,0.3471961928999121,1.3662523e-05,8.2030165e-06,3.702873e-09,0.25,0.51494557,0.53925705,1.2681934,-4.8933477,5.637992,0.08647629310344906,0.013483146067415734,0.07139008620689731,0.011985018726591764,0.12890108234517808,0.026919479808701317,False,Cancer cells_vs_Alveolar cell,Cancer cells,Alveolar cell
BRIP1,0.4859775641025641,0.5140224358974359,-0.05610445454890867,4.097379e-06,3.5427686e-06,3.702873e-09,0.25,-0.064017996,-0.18304825,2.019379,-6.0105133,7.7829523,0.026400862068965462,0.00749063670411985,0.022225215517241322,0.00599250936329588,0.03250418830524154,0.020609772172119796,False,Cancer cells_vs_Alveolar cell,Cancer cells,Alveolar cell
H2AFX,0.48197115384615385,0.5180288461538461,-0.0721466613529933,5.292665e-05,3.3584118e-05,3.702873e-09,0.25,0.32346418,0.20991945,1.0329034,-3.1027517,4.9704475,0.23908943965517535,0.15505617977528122,0.15086206896551968,0.12434456928838938,0.3419836328563242,0.273899896549412,False,Cancer cells_vs_Alveolar cell,Cancer cells,Alveolar cell
NEIL3,0.9138621794871795,0.08613782051282048,2.361731089006278,4.2471315e-06,2.9969988e-07,3.0031646e-09,0.25,3.4596508,3.4693022,2.3399572,-4.427496,10.8622055,0.024784482758620635,0.0011487650775416428,0.020339439655172365,0.0011487650775416428,0.03403552789641303,0.004257605887972621,True,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
CDC25C,0.8876201923076923,0.11237980769230771,2.0666595879589194,6.1833684e-06,8.198658e-07,3.0031646e-09,0.25,2.5333874,2.4457054,1.8719771,-4.273943,9.542458,0.04108297413793112,0.0005743825387708214,0.02990301724137922,0.0005743825387708214,0.0703278003465587,0.0064755641349585275,True,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
CDC25A,0.8729967948717948,0.12700320512820518,1.9277194937839672,1.9094125e-06,3.4785785e-07,3.0031646e-09,0.25,2.1481903,2.0935926,1.7139028,-5.219925,7.821741,0.0099676724137931,0.0,0.009563577586206894,0.0,0.011353842383066425,0.0,True,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
RAD54L,0.8577724358974359,0.1422275641025641,1.796910440462514,1.2187152e-05,2.12566e-06,3.0031646e-09,0.25,2.059467,1.978044,1.7313985,-5.0218935,8.127909,0.038658405172413854,0.0005743825387708214,0.03165409482758612,0.0005743825387708214,0.061298654163453134,0.003543383952935357,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
TTK,0.8391426282051282,0.1608573717948718,1.6518625567503262,1.3374447e-05,2.704379e-06,3.0031646e-09,0.25,1.770501,1.6851468,1.5441731,-3.0162754,7.9514704,0.10627693965517294,0.0,0.056438577586207336,0.0,0.19563609150253208,0.0,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
UBE2T,0.8263221153846154,0.17367788461538458,1.559782276512205,6.90353e-05,1.1041347e-05,3.0031646e-09,0.25,1.8881634,1.886548,1.718806,-4.498102,7.506612,0.5647898706896498,0.0068925904652498565,0.2425915948275906,0.0068925904652498565,1.0653360512104424,0.040606968347788534,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
FEN1,0.8076923076923077,0.1923076923076923,1.4350844856702765,4.756987e-05,1.4028097e-05,3.0031646e-09,0.25,1.5207986,1.5086632,1.4858778,-4.423685,6.6077776,0.23410560344827824,0.018380241240666284,0.13806573275862286,0.017805858701895463,0.3652160990714279,0.10673691117626749,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
POLE2,0.7750400641025641,0.2249599358974359,1.2369923684122697,9.154536e-06,3.3170543e-06,3.0031646e-09,0.25,1.3468449,1.2798634,1.420375,-4.4012375,5.8819704,0.05185883620689682,0.0034462952326249283,0.04431573275862087,0.0034462952326249283,0.07740881011256522,0.022584640392210295,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
BRIP1,0.7686298076923077,0.2313701923076923,1.2005904370804443,3.8934804e-06,1.0717503e-06,3.0031646e-09,0.25,1.7608259,1.6389933,2.1084948,-5.9621143,9.469338,0.026400862068965462,0.002871912693854107,0.022225215517241322,0.002871912693854107,0.03250418830524154,0.01759605970579693,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
FANCA,0.7684294871794872,0.23157051282051277,1.199464356601172,1.6596929e-05,7.826969e-05,3.0031646e-09,0.25,-1.2355987,-1.1688046,1.365649,-6.5576916,3.4598923,0.09630926724138023,0.017805858701895463,0.07327586206896632,0.017805858701895463,0.11583185952115005,0.11063005691141622,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
CHEK1,0.7485977564102564,0.2514022435897436,1.0911475515010167,1.3813793e-05,5.5751725e-06,3.0031646e-09,0.25,1.2541075,1.2615061,1.5025995,-4.623618,5.802706,0.08647629310344906,0.0022975301550832855,0.07139008620689731,0.0022975301550832855,0.12890108234517808,0.018055794971602403,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
EXO1,0.7435897435897436,0.2564102564102564,1.064710711440705,4.0929895e-06,9.3728664e-07,3.0031646e-09,0.25,1.4922583,1.4986916,1.8688787,-6.365099,8.899615,0.0413523706896552,0.0005743825387708214,0.030980603448275766,0.0005743825387708214,0.05899669361875385,0.0034148783517884743,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
RRM2,0.7085336538461539,0.29146634615384615,0.8882729894042656,4.9338207e-05,1.29366645e-05,3.0031646e-09,0.25,1.370075,1.3804064,1.9105277,-6.736107,7.6234436,0.2289870689655185,0.007466973004020678,0.08970905172413908,0.007466973004020678,0.44173274042784977,0.05432220975393293,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
BLM,0.6560496794871795,0.3439503205128205,0.6457392733406591,9.515789e-06,1.4296182e-05,3.0031646e-09,0.25,-0.8978992,-0.8177347,1.4438499,-6.9150963,3.177291,0.0471443965517243,0.012062033314187249,0.038927801724138,0.012062033314187249,0.08224828622912823,0.10296382219860772,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
RAD54B,0.639823717948718,0.36017628205128205,0.574599101608515,6.063151e-06,2.5573904e-06,3.0031646e-09,0.25,0.8878113,0.8665676,1.650771,-5.587654,5.981702,0.028825431034482683,0.0017231476163124641,0.026131465517241305,0.0017231476163124641,0.04275885725121372,0.011013785223427119,False,Cancer cells_vs_Natural killer cells,Cancer cells,Natural killer cells
