,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
AC092821.3,0.7084,0.29159999999999997,0.8876258855969418,7.799549e-05,0.00021365113,1.4582781e-07,0.5,-1.1338288,-1.3504534,1.807003,-7.3701267,7.926917,0.35177907,0.99087137,1.0,1.0,3.740378,9.657888,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRDV3,0.7082,0.29179999999999995,0.8866578834393759,1.9850186e-06,1.38726655e-05,1.4582781e-07,0.5,-2.4825852,-2.6870441,3.6155007,-12.274094,12.205318,0.002847928,0.06394712,1.0,1.0,0.027161479,0.67338395,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SERPINA1,0.7076,0.2924,0.8837562143425591,0.0020849414,0.0017849912,1.4582781e-07,0.5,1.7669588,1.9616442,2.5382588,-8.106153,11.46356,3.2305574,1.8397056,1.0,1.0,36.36298,16.932806,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
UBE2T,0.7076,0.2924,0.8837562143425591,4.6693753e-05,0.00017423878,1.4582781e-07,0.5,-1.3668826,-1.5081816,2.1392405,-7.5388155,9.807358,0.21748126,0.69017816,1.0,1.0,2.2695544,6.286855,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
WDR86-AS1,0.7072,0.29279999999999995,0.8818237092235439,1.7925557e-05,6.4427164e-05,1.4582781e-07,0.5,-1.4710418,-1.6289468,2.2798557,-8.33229,11.561778,0.050858855,0.36679828,1.0,1.0,0.5218638,3.2419014,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRBV10-1,0.7072,0.29279999999999995,0.8818237092235439,3.459217e-06,4.6312296e-05,1.4582781e-07,0.5,-2.2363148,-2.3014307,3.3724496,-12.833222,10.257725,0.0062699253,0.2408072,1.0,1.0,0.059390042,2.2025118,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRBV11-1,0.7064,0.29359999999999997,0.8779633326457303,9.106258e-06,6.613894e-05,1.4582781e-07,0.5,-1.7315574,-1.833139,2.9565609,-11.772341,12.774772,0.007775914,0.26754764,1.0,1.0,0.07378003,2.4558268,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
RSPH4A,0.7064,0.29359999999999997,0.8779633326457303,1.8952989e-06,1.2057755e-05,1.4582781e-07,0.5,-1.8766817,-1.7726126,2.4793878,-11.485925,7.100281,0.0064349826,0.061130155,1.0,1.0,0.06817908,0.5000331,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CDHR4,0.7054,0.2946,0.873146494005445,5.382567e-07,1.1399867e-05,1.4582781e-07,0.5,-2.850561,-2.7014742,3.511288,-16.04721,9.71301,0.0009707792,0.044651974,1.0,1.0,0.009362033,0.33634916,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
GPX3,0.7048,0.2952,0.8702609622087363,0.0003222865,0.00018697116,1.4582781e-07,0.5,2.2996328,2.1330447,3.0092287,-6.8320475,10.176805,1.187944,0.6769635,1.0,1.0,13.231307,5.8959584,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TNFRSF18,0.7046,0.2954,0.8692998761499046,0.00033292986,0.0015091257,1.4582781e-07,0.5,-1.7853873,-1.8304925,2.414722,-10.873779,8.138406,0.42779222,1.4066068,1.0,1.0,4.4220524,13.4982,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRBV6-5,0.7044,0.2956,0.868339167914985,0.00018060395,0.0018010332,1.4582781e-07,0.5,-2.271339,-2.726048,3.698534,-12.006996,11.898061,0.13776368,1.2421491,1.0,1.0,1.322927,11.687454,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRAV27,0.7044,0.2956,0.868339167914985,3.6285583e-05,0.00028429442,1.4582781e-07,0.5,-1.8729786,-2.1522093,3.0283608,-12.820395,11.585244,0.05538147,0.61728203,1.0,1.0,0.52409923,5.763209,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ABCC3,0.7042,0.29579999999999995,0.8673788368381385,0.0001991282,0.000144801,1.4582781e-07,0.5,2.430212,2.0343041,3.0367236,-6.130411,10.493071,0.73093784,0.5342361,1.0,1.0,8.018294,4.6162524,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ENPP2,0.7036,0.2964,0.864500099915901,0.00023797159,9.154668e-05,1.4582781e-07,0.5,1.827698,1.8064895,2.724247,-8.458832,12.286512,0.9912516,0.40235683,1.0,1.0,11.09871,3.6853025,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
LXN,0.7036,0.2964,0.864500099915901,6.916332e-05,0.00016594087,1.4582781e-07,0.5,-1.0003978,-1.1613741,1.5716375,-5.953102,7.5378923,0.33279592,0.74827427,1.0,1.0,3.6773036,6.980521,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRAV12-2,0.7034,0.2966,0.8635412708372714,7.7938e-05,0.0005429798,1.4582781e-07,0.5,-1.891525,-2.2149158,3.275928,-11.067466,12.891891,0.091385,0.82456416,1.0,1.0,0.885865,7.752404,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
LLGL2,0.7032,0.29679999999999995,0.8625828156057256,6.239872e-05,0.00017121971,1.4582781e-07,0.5,-1.0881907,-1.2549229,1.678534,-6.0031633,6.691536,0.2902467,0.88894314,1.0,1.0,3.0927866,8.183268,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
MDM2,0.703,0.29700000000000004,0.8616247335626831,0.0002480488,0.00054029305,1.4582781e-07,0.5,-0.91414434,-1.1386347,1.5748149,-8.079888,8.054874,0.7865534,1.4352041,1.0,1.0,8.549486,13.494586,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ICAM1,0.7028,0.2972,0.8606670240507619,0.0029333346,0.0014418234,1.4582781e-07,0.5,1.5460025,1.4270115,1.8297732,-4.965303,8.631004,2.7499046,2.1139877,1.0,1.0,30.565754,20.474384,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRAV21,0.7026,0.2974,0.8597096864137741,0.00012859622,0.0010330008,1.4582781e-07,0.5,-2.2116604,-2.6964393,3.7685664,-13.766885,13.207335,0.10293782,0.9629778,1.0,1.0,0.9757986,8.992583,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
LMO7,0.701,0.29900000000000004,0.8520642944644232,0.0001278945,0.0003855877,1.4582781e-07,0.5,-1.3184341,-1.4591618,2.265777,-8.813511,10.664368,0.2955057,1.1918865,1.0,1.0,3.0644565,10.783326,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
FAM166B,0.7008,0.2992,0.8511102743688064,7.8570265e-06,4.1583102e-05,1.4582781e-07,0.5,-1.8614535,-2.000095,2.9361017,-13.350911,9.364999,0.016180202,0.1218372,1.0,1.0,0.1590745,1.1304733,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ROPN1L,0.7004,0.2996,0.8492033296683517,9.912726e-06,5.0201208e-05,1.4582781e-07,0.5,-1.9229875,-1.9914255,2.8332944,-12.02119,9.173627,0.041272495,0.20560126,1.0,1.0,0.42381606,1.7236643,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ACTN1,0.6892,0.31079999999999997,0.7963818684948272,0.00073502463,0.00044195904,1.4582781e-07,0.5,1.4024942,1.3878036,1.8839389,-5.065345,10.552731,1.728311,1.2086785,1.0,1.0,19.378141,10.705626,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
APOBEC3A,0.6888,0.31120000000000003,0.7945151431936112,3.6681064e-05,1.9577203e-05,1.4582781e-07,0.5,1.9424669,1.9030695,2.7079413,-6.0036497,10.432697,0.4870173,0.11575874,1.0,1.0,5.476242,1.1435965,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRDV1,0.6886,0.3114,0.7935822739137071,3.561063e-05,0.00013091881,1.4582781e-07,0.5,-1.7588989,-2.0770202,3.5534046,-14.027176,15.272659,0.06768959,0.51231974,1.0,1.0,0.65844524,4.9667406,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CDA,0.6784,0.3216,0.7464285308189211,0.00011419299,6.255414e-05,1.4582781e-07,0.5,1.8537698,1.6175737,2.7503378,-8.286351,13.445583,0.6523163,0.30352676,1.0,1.0,7.329466,2.5957408,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
DKK2,0.6782,0.3218,0.7455119788029669,1.2688598e-05,6.380868e-06,1.4582781e-07,0.5,2.393401,2.1347685,3.5783823,-9.830506,16.675999,0.05123138,0.03199508,1.0,1.0,0.54456097,0.25838232,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CRTAM,0.6778,0.32220000000000004,0.7436797721470687,0.00012618898,0.0008212973,1.4582781e-07,0.5,-1.5100559,-1.745606,2.7811356,-9.215085,11.385833,0.33477312,0.89166707,1.0,1.0,3.5434618,8.646791,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ATP2B1-AS1,0.6778,0.32220000000000004,0.7436797721470687,0.0009003647,0.0004096215,1.4582781e-07,0.5,1.3888437,1.1578627,1.8442317,-5.89653,10.248917,1.7510159,1.0761626,1.0,1.0,19.381468,10.4672,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HIST2H2AC,0.6778,0.32220000000000004,0.7436797721470687,8.264533e-05,0.00021541059,1.4582781e-07,0.5,-1.050464,-1.3114133,1.8473893,-7.984932,8.113824,0.34324172,0.8323613,1.0,1.0,3.6602294,7.9422274,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRBV28,0.6774,0.3226,0.7418487584567498,0.00013070788,0.00065699534,1.4582781e-07,0.5,-1.5564046,-1.9188981,3.1996703,-12.2189245,12.567319,0.11901609,0.9466629,1.0,1.0,1.1528789,8.843076,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
PKIB,0.677,0.32299999999999995,0.7400189335009155,0.00011105628,4.90753e-05,1.4582781e-07,0.5,2.0269868,1.7823367,2.764541,-6.587886,11.395816,0.598089,0.3679935,1.0,1.0,6.6467834,3.3700006,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRAV8-2,0.6768,0.32320000000000004,0.7391044654798932,4.5182533e-05,0.00018596977,1.4582781e-07,0.5,-1.3124523,-1.6610551,2.676494,-11.688183,11.311912,0.05462438,0.67815834,1.0,1.0,0.514209,6.2849355,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
VCAM1,0.6766,0.3234,0.7381902930619237,0.00012706348,0.00047264618,1.4582781e-07,0.5,-1.3247373,-1.5604162,2.7266958,-9.031195,12.278836,0.23167638,0.7429297,1.0,1.0,2.4348698,7.021597,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
RSPH1,0.6764,0.3236,0.737276415721892,6.751904e-06,5.2740364e-05,1.4582781e-07,0.5,-1.8253902,-1.7419629,2.7127187,-13.3169365,7.41611,0.029760094,0.2534714,1.0,1.0,0.29990906,2.1145163,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
KIF9,0.6762,0.3238,0.7363628329355142,0.000116898045,0.00023691819,1.4582781e-07,0.5,-0.80750257,-0.9943886,1.5162833,-5.4674683,7.5257645,0.40687868,1.0728601,1.0,1.0,4.3860946,9.971422,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
MTRNR2L8,0.6756,0.3244,0.7336238466679048,0.00023368506,0.00050064834,1.4582781e-07,0.5,-0.9553122,-1.1902428,1.7674513,-6.789178,8.003989,0.7145415,1.2617776,1.0,1.0,7.6760464,12.019644,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
FOXB1,0.6752,0.3248,0.7317993190164742,1.2947847e-06,5.1920957e-05,1.4582781e-07,0.5,-2.2880147,-2.0881271,3.6102943,-15.909239,9.279684,0.0071605486,0.09987409,1.0,1.0,0.07578406,0.9542566,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
IGHV1-3,0.6746,0.3254,0.7290647119348044,0.00016083822,0.00047188436,1.4582781e-07,0.5,-1.7204826,-1.8411498,2.9648309,-10.5679455,8.62678,0.28384846,1.0150627,1.0,1.0,2.9325948,12.480081,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
FLT1,0.6742,0.3258,0.7272430907707331,0.00032532762,0.00017310856,1.4582781e-07,0.5,1.5247716,1.3565211,2.4682384,-9.255508,16.164429,0.67136306,0.31342235,1.0,1.0,7.421984,2.863917,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ERBB3,0.6738,0.32620000000000005,0.7254226249706992,2.8043914e-05,0.0001457122,1.4582781e-07,0.5,-1.7712632,-1.8770905,3.0533404,-10.557205,10.670868,0.106372885,0.7124407,1.0,1.0,1.0344559,6.121122,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
C9orf116,0.6738,0.32620000000000005,0.7254226249706992,8.48612e-06,5.012585e-05,1.4582781e-07,0.5,-1.6156843,-1.4891958,2.2328882,-12.2588625,7.192239,0.045701943,0.28933617,1.0,1.0,0.47515482,2.421511,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SERPINE1,0.6738,0.32620000000000005,0.7254226249706992,0.00040872584,0.00024772823,1.4582781e-07,0.5,1.8597676,1.6671948,2.8965297,-9.467974,14.234128,0.4629362,0.54906785,1.0,1.0,4.927196,4.832144,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SPON1,0.6736,0.3264,0.7245128240465161,1.0021587e-05,4.106579e-05,1.4582781e-07,0.5,-1.2850167,-1.4275336,2.4633937,-9.477963,12.288522,0.018791903,0.20573108,1.0,1.0,0.18315338,1.8249269,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SMIM22,0.673,0.32699999999999996,0.7217851430252764,4.1241972e-05,0.0002253624,1.4582781e-07,0.5,-1.6580639,-1.642189,2.7144086,-9.628698,7.963785,0.19859721,1.0171489,1.0,1.0,2.0142968,8.7588825,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRH,0.673,0.32699999999999996,0.7217851430252764,7.95545e-06,2.7840028e-06,1.4582781e-07,0.5,2.2333117,2.0592728,3.416877,-8.436449,16.197876,0.06079093,0.05450304,1.0,1.0,0.69462574,0.51799417,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
GNLY,0.672,0.32799999999999996,0.7172447165321539,0.00062896934,0.0038849479,1.4582781e-07,0.5,-1.7140657,-2.0942183,3.5610397,-11.766106,15.297761,0.51676196,1.5861242,1.0,1.0,5.269758,15.296462,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRAV19,0.6716,0.3284,0.7154305320642583,7.102457e-05,0.00024886813,1.4582781e-07,0.5,-1.2479235,-1.7540021,3.1749575,-11.297129,15.222769,0.06860036,0.78911453,1.0,1.0,0.65528667,7.485027,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HIST1H1E,0.671,0.32899999999999996,0.7127113707143033,0.0006073897,0.0013513309,1.4582781e-07,0.5,-0.9560969,-1.1569066,1.7760152,-7.3921347,8.393474,1.1401628,2.0704908,1.0,1.0,12.234422,19.803041,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
IL20,0.671,0.32899999999999996,0.7127113707143033,1.1544788e-05,1.2432647e-05,1.4582781e-07,0.5,2.3599021,2.2164536,4.0008593,-9.456803,15.773074,0.07925753,0.16415796,1.0,1.0,0.80936104,1.3865688,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
OLFML3,0.6708,0.32920000000000005,0.7118055456770416,7.63599e-05,4.797784e-05,1.4582781e-07,0.5,1.9352684,1.9106789,3.0272648,-8.031507,11.506041,0.4776685,0.20836173,1.0,1.0,5.174983,1.8310547,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
LINC00545,0.6708,0.32920000000000005,0.7118055456770416,1.4201986e-06,9.920345e-07,1.4582781e-07,0.5,3.3585944,2.982956,4.60762,-9.291083,16.732933,0.00991346,0.008855143,1.0,1.0,0.10627587,0.07503122,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
NEAT1,0.679,0.32099999999999995,0.7491799880035734,0.015501737,0.007769544,1.4582781e-07,0.5,1.3258005,1.2884133,2.0198302,-8.8068695,11.460946,3.9612787,3.3140945,1.0,1.0,43.989647,31.870255,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRBV19,0.6796,0.3204,0.7519341581071249,0.00015750718,0.00058724877,1.4582781e-07,0.5,-1.451832,-1.7421808,2.7139268,-9.878002,10.342788,0.14170852,1.0757025,1.0,1.0,1.3617796,10.051639,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CYP1B1,0.6796,0.3204,0.7519341581071249,0.00025040738,0.0001476414,1.4582781e-07,0.5,2.135252,2.0511994,3.1817222,-7.6639347,12.315457,0.80081654,0.49542558,1.0,1.0,9.075623,4.3310075,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRAV26-1,0.6808,0.31920000000000004,0.7574506950437918,7.1164795e-05,0.00021754773,1.4582781e-07,0.5,-1.2271361,-1.5399046,2.592216,-9.81651,11.749027,0.059782766,0.6543453,1.0,1.0,0.56658,5.9537725,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
MORN2,0.6884,0.3116,0.7926497327748037,6.464413e-05,0.00015995686,1.4582781e-07,0.5,-0.9149895,-1.0008082,1.4593697,-6.514431,6.8198376,0.40324193,0.874521,1.0,1.0,4.4426665,7.742757,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CBR3,0.6882,0.31179999999999997,0.7917175191985233,7.084331e-05,0.0001678964,1.4582781e-07,0.5,-0.9299261,-1.1652479,1.8251445,-6.6625557,9.6580515,0.3237525,0.8342366,1.0,1.0,3.4728134,7.403781,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HIST1H1A,0.6882,0.31179999999999997,0.7917175191985233,1.0650182e-05,3.0484656e-05,1.4582781e-07,0.5,-1.1539968,-1.3869882,2.2107852,-9.836907,11.518853,0.05146952,0.15408741,1.0,1.0,0.52703536,1.3973879,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TM4SF19,0.6874,0.3126,0.787991928986165,3.0176041e-05,9.302759e-06,1.4582781e-07,0.5,2.2643366,2.02112,3.4287999,-9.019702,15.970321,0.2562827,0.07215293,1.0,1.0,2.941219,0.69569767,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
C21orf58,0.687,0.31299999999999994,0.7861310842893559,2.8043165e-05,8.774867e-05,1.4582781e-07,0.5,-1.2315029,-1.3633127,2.2144406,-8.264863,12.336642,0.10588564,0.36470258,1.0,1.0,1.0697095,3.1976967,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRAV13-1,0.687,0.31299999999999994,0.7861310842893559,9.309482e-05,0.0005462031,1.4582781e-07,0.5,-1.7801797,-2.2030354,3.1997976,-10.555894,12.468936,0.08884904,0.98692864,1.0,1.0,0.8508954,9.220374,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
AC026369.3,0.6868,0.31320000000000003,0.7852011475384721,2.6441801e-05,8.922133e-06,1.4582781e-07,0.5,2.270388,2.1863418,3.3272755,-7.6893177,12.878132,0.3769858,0.058374356,1.0,1.0,4.3801,0.5911045,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CRYBA4,0.6864,0.3136,0.7833422423785097,3.411687e-07,1.5224723e-06,1.4582781e-07,0.5,-2.1853452,-2.3018503,2.8290174,-10.340156,8.537565,0.0004183803,0.00443661,1.0,1.0,0.004055795,0.045773685,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ASPG,0.6854,0.3146,0.7787006016199567,2.7914566e-06,2.6183038e-06,1.4582781e-07,0.5,3.5490792,2.7437916,5.006649,-10.9779005,15.675053,0.009281204,0.031047119,1.0,1.0,0.09401401,0.27198938,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
LRRC23,0.6848,0.31520000000000004,0.7759194497207241,0.00010870481,0.0002088267,1.4582781e-07,0.5,-0.6780288,-0.88611937,1.4188808,-6.0423174,7.471902,0.5244821,0.91437393,1.0,1.0,5.7460003,8.438024,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CLDN4,0.6848,0.31520000000000004,0.7759194497207241,0.00016341775,0.0011205508,1.4582781e-07,0.5,-1.8434608,-1.7432675,2.9324698,-10.9321785,10.240646,0.40455106,1.6918105,1.0,1.0,4.1084847,14.954626,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRBV7-2,0.6846,0.3154,0.7749930344684467,0.00024957393,0.0008923041,1.4582781e-07,0.5,-1.371738,-1.6741796,2.7341747,-8.847433,12.477647,0.27655748,1.336592,1.0,1.0,2.8011277,12.475285,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
NCOA7,0.6842,0.31579999999999997,0.7731411536719615,0.00044607787,0.0009805062,1.4582781e-07,0.5,-0.8643715,-1.086731,1.8068018,-8.015178,10.059661,0.821112,1.9072654,1.0,1.0,8.852646,17.546497,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CD74,0.7102,0.28979999999999995,0.8963555701963909,0.04898211,0.02346718,1.4582781e-07,0.5,1.2430909,1.3431394,1.4826809,-4.163152,6.978687,6.251953,5.448456,1.0,1.0,70.38016,55.16411,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
PCOLCE2,0.684,0.31599999999999995,0.7722156870099524,4.710708e-05,2.3257786e-05,1.4582781e-07,0.5,2.551821,2.1330786,3.7060845,-7.5757923,16.838797,0.29533026,0.23580498,1.0,1.0,3.3396914,1.9877117,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TFF3,0.6838,0.31620000000000004,0.7712905354284352,8.7934335e-05,0.00057560566,1.4582781e-07,0.5,-2.3083534,-2.5401616,4.024897,-13.558649,13.589665,0.27049083,1.05589,1.0,1.0,2.788369,9.472159,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SOSTDC1,0.6838,0.31620000000000004,0.7712905354284352,5.303576e-05,1.859985e-05,1.4582781e-07,0.5,3.4134316,3.1413412,5.3160353,-12.131353,19.734001,0.018980045,0.07942789,1.0,1.0,0.183782,0.65967584,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TRBV11-2,0.6834,0.3166,0.7694411752814021,0.00010480913,0.00030318322,1.4582781e-07,0.5,-1.4771024,-1.7987847,2.8924503,-9.764417,11.071013,0.08937409,0.8328694,1.0,1.0,0.8384642,7.6623325,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
