,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
NPC2,0.7446,0.25539999999999996,1.0700161921159403,0.0033196753,0.0015335953,0.0003246972,0.5,1.2441739,1.2818079,1.0497864,-2.5566926,4.7887692,3.7425158,2.822573,1.0,1.0,41.460476,27.658949,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
STAB1,0.7032,0.29679999999999995,0.8625828156057256,0.00069405016,9.213149e-05,0.0003246972,0.5,4.126477,3.9357972,3.4815614,-10.099316,13.8277445,1.4423969,0.20057307,1.0,1.0,15.437928,1.748847,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
S100A9,0.746,0.254,1.0773913072199721,0.004719376,0.0018599243,0.0003246972,0.5,2.6030135,2.4227748,3.092336,-10.515741,12.958877,3.214172,1.8597422,1.0,1.0,35.140015,17.025234,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HOPX,0.6996,0.3004,-0.845393804259402,0.0006056627,0.002780488,0.0003246972,0.5,-2.2274969,-2.524876,2.9581764,-10.933214,10.419816,0.6401809,2.0968463,1.0,1.0,6.689441,20.206528,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SLC11A1,0.6928,0.30720000000000003,0.8132423378568054,0.0010157054,0.00011252184,0.0003246972,0.5,3.2827578,3.3055038,2.9253874,-6.828994,12.784906,1.8763245,0.3703136,1.0,1.0,20.456985,3.3327053,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
VSIG4,0.647,0.353,0.6058782246949428,0.00041449303,7.14149e-05,0.0003246972,0.5,3.333384,3.2071733,2.8377283,-9.0566845,11.971549,1.6565897,0.27271715,1.0,1.0,18.255558,2.451676,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SLC7A7,0.648,0.352,0.610259507777186,0.00026702427,4.9840786e-05,0.0003246972,0.5,2.89884,2.7189236,1.8651739,-3.8334255,8.805494,1.4700606,0.3065998,1.0,1.0,16.236702,2.9940715,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
IL1A,0.6488,0.35119999999999996,0.6137686279795084,0.0003394518,3.881595e-05,0.0003246972,0.5,3.3589077,3.3020597,2.1202004,-4.047227,11.007888,1.132446,0.16523227,1.0,1.0,12.402306,1.5231446,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ENG,0.654,0.346,0.6366685627882607,0.0006074838,0.00028392518,0.0003246972,0.5,1.679444,1.4954414,1.89816,-4.4978395,10.031601,1.6686246,0.8457617,1.0,1.0,18.457182,7.7220836,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
GZMA,0.6562,0.3438,-0.6464055137308309,0.00087114924,0.0043106386,0.0003246972,0.5,-2.0112772,-2.6354828,4.1466956,-14.208864,15.142414,0.44320765,1.7168818,1.0,1.0,4.5321307,16.507593,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
MRC1,0.658,0.34199999999999997,0.6543941802205149,0.0010287585,0.00023475036,0.0003246972,0.5,2.678971,2.6422834,2.913055,-8.930074,13.116129,2.256649,0.7229218,1.0,1.0,24.812056,6.6533628,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
PRF1,0.6614,0.3386,-0.6695393164347287,0.00070197653,0.004585758,0.0003246972,0.5,-2.6535723,-3.2008758,4.513288,-15.485973,15.278339,0.2730448,1.381912,1.0,1.0,2.7502341,13.29239,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
MS4A4A,0.6636,0.33640000000000003,0.6793786155602995,0.0004021518,7.836931e-05,0.0003246972,0.5,3.1432214,2.959659,2.5048668,-7.8257904,11.629055,1.790106,0.33909413,1.0,1.0,19.735357,3.1011674,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SLCO2B1,0.6642,0.3358,0.6820675495752816,0.00042897312,8.115239e-05,0.0003246972,0.5,3.1097772,3.0112658,2.4544656,-6.099882,11.313326,1.540623,0.29844812,1.0,1.0,16.779814,2.7342303,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ITGAX,0.6646,0.33540000000000003,0.6838614917628842,0.00075178925,0.0002548463,0.0003246972,0.5,2.4318562,2.1624122,2.8218608,-10.2473755,13.208659,1.7911861,0.41469184,1.0,1.0,19.725988,4.0848436,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HIST1H4C,0.6656,0.33440000000000003,-0.6883509934161849,0.0018136151,0.005645618,0.0003246972,0.5,-1.2358912,-1.4437625,1.9831861,-6.1132293,7.575087,2.0074925,3.4041164,1.0,1.0,21.82703,33.141457,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
PILRA,0.6664,0.3336,0.6919474053980249,0.00033387248,5.9818936e-05,0.0003246972,0.5,2.9665327,2.7551022,2.1812081,-7.861083,10.49635,1.6296586,0.22738521,1.0,1.0,18.06472,2.0887423,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CPVL,0.6666,0.33340000000000003,0.6928471805644449,0.0004307104,8.396566e-05,0.0003246972,0.5,3.1407075,2.8237195,2.412729,-3.9102688,11.746117,1.9846338,0.5668585,1.0,1.0,22.459803,5.0147166,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
APOE,0.6674,0.3326,0.6964489844758194,0.0040747756,0.0011994393,0.0003246972,0.5,2.0647728,1.8661301,2.840775,-7.2915177,14.835081,3.378641,1.6627512,1.0,1.0,37.011787,15.510887,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ICAM1,0.6692,0.3308,0.7045689906766028,0.0022917623,0.0012112727,0.0003246972,0.5,1.2074406,1.2019062,1.5713677,-6.7543545,9.134052,2.7828674,2.1817722,1.0,1.0,30.633646,21.23777,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SMIM25,0.6698,0.33020000000000005,0.7072806135192307,0.00058522966,9.180086e-05,0.0003246972,0.5,3.244196,3.237074,2.7527444,-6.8845434,12.487606,1.7131106,0.3646516,1.0,1.0,18.810404,3.2616289,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TREM1,0.671,0.32899999999999996,0.7127113707143033,0.0007271502,0.00016029525,0.0003246972,0.5,2.9475276,2.8831062,2.801828,-7.984212,12.403156,1.7886945,0.52983326,1.0,1.0,19.652672,4.6387486,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
NLRP3,0.6754,0.3246,0.7327114368698704,0.0007786254,0.0002571099,0.0003246972,0.5,2.2436645,1.8597069,2.5740235,-10.531412,12.24298,1.6755834,0.5332026,1.0,1.0,18.294577,4.9468145,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CTSH,0.679,0.32099999999999995,0.7491799880035734,0.001253747,0.0006085588,0.0003246972,0.5,1.3764852,1.4571562,1.4139223,-3.6561089,7.2493305,2.6792283,1.9676832,1.0,1.0,29.908134,19.282244,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
PLAAT4,0.6796,0.3204,-0.7519341581071249,0.0011373797,0.0040527885,0.0003246972,0.5,-1.4394522,-1.6990044,2.0551462,-6.365308,8.048589,1.645544,2.8563018,1.0,1.0,17.904806,27.518232,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CCL20,0.6818,0.31820000000000004,0.7620562270403988,0.0022311257,0.00094587373,0.0003246972,0.5,1.7915437,1.7322974,2.321171,-6.127082,13.092232,2.480189,1.4490136,1.0,1.0,27.081928,13.290403,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
DAB2,0.6874,0.3126,0.787991928986165,0.00063138036,0.00017267444,0.0003246972,0.5,2.6651368,2.4582362,2.4407163,-5.053973,11.216694,2.0003479,0.6814961,1.0,1.0,21.823874,6.188169,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
RNF130,0.6874,0.3126,0.787991928986165,0.000876934,0.00035689323,0.0003246972,0.5,1.5615815,1.3663783,1.5925269,-3.8142776,9.941011,2.4279044,1.243496,1.0,1.0,26.878792,11.580472,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CCL5,0.688,0.31200000000000006,-0.7907856326074632,0.0032126878,0.019923443,0.0003246972,0.5,-1.7738291,-2.3506832,3.5333035,-11.611005,13.721024,1.6519243,2.7303605,1.0,1.0,17.616402,26.416931,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
GZMB,0.6884,0.3116,-0.7926497327748037,0.0013703476,0.00900484,0.0003246972,0.5,-2.5264568,-3.0749426,4.139072,-13.423936,13.921934,0.49986368,1.6284714,1.0,1.0,5.1488466,15.996801,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
ANPEP,0.6888,0.31120000000000003,0.7945151431936112,0.00059634366,8.670696e-05,0.0003246972,0.5,3.679243,3.640285,2.7287621,-4.9791946,11.816575,1.6233791,0.26362392,1.0,1.0,18.05697,2.3494763,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
GPNMB,0.689,0.31100000000000005,0.7954483411938719,0.000785361,0.0001738207,0.0003246972,0.5,2.5583134,2.3083777,2.376174,-5.5900354,11.983529,2.2055862,0.80975974,1.0,1.0,24.17091,7.3436885,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CCL4L2,0.6938,0.3062,0.8179452330670487,0.004141105,0.0017803716,0.0003246972,0.5,1.9947057,1.4930747,2.724475,-11.449449,14.787254,3.1365001,1.5786413,1.0,1.0,34.287857,15.20378,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TNFSF13,0.7496,0.25039999999999996,1.0964800651026159,0.0004459205,8.103533e-05,0.0003246972,0.5,2.969286,2.808012,1.894515,-2.8508644,9.079601,1.9539356,0.5827873,1.0,1.0,21.661583,5.3721237,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CCL3,0.7504,0.24960000000000004,1.1007467344588662,0.0057024853,0.0012642158,0.0003246972,0.5,2.4241426,2.1866913,2.7335167,-9.432023,14.340812,3.430228,1.250704,1.0,1.0,37.376392,11.975582,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TMEM176A,0.7508,0.24919999999999998,1.1028834909897718,0.0012841558,0.00043417807,0.0003246972,0.5,3.1445096,2.8634968,3.0384912,-5.7316895,11.964696,2.596238,1.2438326,1.0,1.0,28.741837,11.096938,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TGFBI,0.8352,0.16479999999999995,1.6229385509465737,0.0014139988,0.0002801187,0.0003246972,0.5,2.8670614,2.794258,2.095893,-4.5560455,13.1286125,2.5577037,0.84941626,1.0,1.0,28.155333,7.6994915,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SOD2,0.8352,0.16479999999999995,1.6229385509465737,0.007444104,0.0023288701,0.0003246972,0.5,1.8552125,1.767981,1.5961009,-3.8954325,9.850611,4.022427,2.7732959,1.0,1.0,44.225544,26.323185,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
G0S2,0.8356,0.1644,1.625847498200531,0.0050872075,0.00072646537,0.0003246972,0.5,2.9004407,2.936603,2.2969747,-4.627205,12.139584,3.1763709,1.2967883,1.0,1.0,35.300842,11.946354,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
OLR1,0.837,0.16300000000000003,1.6360738202804526,0.00090172177,9.104227e-05,0.0003246972,0.5,3.9904346,3.91825,2.5927875,-8.651462,13.002849,2.057454,0.27372462,1.0,1.0,22.675303,2.4636426,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CST3,0.8376,0.1624,1.6404781821912697,0.009491384,0.002692105,0.0003246972,0.5,2.693153,2.4353316,2.1398342,-3.695706,9.170256,4.932971,2.8273172,1.0,1.0,55.050854,26.434803,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
C15orf48,0.8392,0.16080000000000005,1.652287650064279,0.0027392057,0.000597331,0.0003246972,0.5,3.0075285,3.083045,2.2766173,-4.4742546,12.997558,3.226591,1.3080082,1.0,1.0,36.061596,11.841048,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
MMP19,0.8394,0.16059999999999997,1.6537704990336022,0.0011443687,8.2576946e-05,0.0003246972,0.5,5.0055428,4.813078,3.3025343,-7.621621,14.322883,1.9396187,0.22191216,1.0,1.0,21.134562,1.95111,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CD86,0.8458,0.1542,1.7020324108814442,0.0006245427,9.6878735e-05,0.0003246972,0.5,3.5030093,3.5728989,2.1005,-5.413947,10.605179,2.0571053,0.62098825,1.0,1.0,23.052591,6.4421425,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
BCL2A1,0.851,0.14900000000000002,1.7424657672647044,0.0035606027,0.0008138526,0.0003246972,0.5,2.7064939,2.505661,2.2791493,-5.3863983,12.388675,3.2972586,1.6226138,1.0,1.0,36.50099,16.210556,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
LST1,0.8532,0.14680000000000004,1.7599228140174725,0.001656324,0.00031891325,0.0003246972,0.5,2.8181283,2.468482,2.244953,-7.4511986,12.940054,2.7138894,0.88459665,1.0,1.0,30.290972,8.510995,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SPI1,0.8548,0.1452,1.772755363882419,0.0011381543,0.000191069,0.0003246972,0.5,3.4224648,3.2973733,2.347793,-8.752228,11.530452,2.492556,0.6061736,1.0,1.0,27.813309,6.0257044,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HLA-DRA,0.8554,0.14459999999999995,1.7775978286022909,0.018001633,0.0033773708,0.0003246972,0.5,2.924682,2.9496531,2.1872854,-4.5820117,10.576473,5.5174546,3.7326272,1.0,1.0,61.630436,37.24387,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CYBB,0.8582,0.14180000000000004,1.800419499589833,0.0010658122,0.00016789095,0.0003246972,0.5,3.5946367,3.5151777,2.3912227,-6.931714,11.969022,2.5840108,0.8792883,1.0,1.0,28.570978,8.909082,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CXCL3,0.86,0.14,1.8152899068375872,0.0033875057,0.0005109949,0.0003246972,0.5,3.096541,3.1930652,2.1505,-5.747631,12.09109,3.1052468,1.4322366,1.0,1.0,33.88573,13.035664,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
C1QA,0.8614,0.13859999999999995,1.8269668253231468,0.003784087,0.0004969483,0.0003246972,0.5,3.3309364,3.2671123,2.5064614,-8.55718,14.22237,3.6866112,1.1669797,1.0,1.0,40.548985,10.8386545,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
C1QC,0.863,0.137,1.8404337038500904,0.00391661,0.00054860895,0.0003246972,0.5,3.197328,3.030851,2.4152424,-6.900364,14.11558,3.69934,1.2756011,1.0,1.0,40.765648,11.890753,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CSF1R,0.8652,0.13480000000000003,1.8591684329747447,0.00078744185,8.7773886e-05,0.0003246972,0.5,4.105022,3.9322724,2.5183325,-5.974677,12.0994,2.2325282,0.2893809,1.0,1.0,24.737873,2.632527,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CCL3L1,0.8652,0.13480000000000003,1.8591684329747447,0.0028908225,0.00035915134,0.0003246972,0.5,3.4063945,3.1406765,2.742183,-9.669578,14.597673,2.6567016,0.8155253,1.0,1.0,28.808067,7.6433315,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
IL1RN,0.8672,0.13280000000000003,1.8764253298732116,0.0017497252,0.00019507097,0.0003246972,0.5,3.735679,3.6613665,2.4023643,-4.809618,13.194376,2.5363111,0.5794477,1.0,1.0,28.085026,5.310591,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CXCL8,0.8688,0.13119999999999998,1.8903900079603022,0.007992601,0.0013221432,0.0003246972,0.5,3.08252,3.1067512,2.2601829,-5.8159785,13.924966,4.0004225,1.9668882,1.0,1.0,43.882492,18.058138,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CD14,0.8758,0.12419999999999998,1.953244515770757,0.0026641414,0.0002846386,0.0003246972,0.5,3.664205,3.6472645,2.399134,-4.8255577,12.3474045,3.1627617,0.7444476,1.0,1.0,34.81692,6.746335,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CD68,0.8884,0.11160000000000003,2.074500963723522,0.0022126373,0.00038266092,0.0003246972,0.5,2.7643688,2.6893764,1.7424282,-3.1940794,9.57281,3.4211733,1.3386129,1.0,1.0,37.88866,12.667555,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
PLAUR,0.8946,0.10540000000000005,2.13861397119301,0.005120711,0.0010286344,0.0003246972,0.5,2.54314,2.4900377,1.6835612,-2.9695435,10.866234,4.0015955,1.9489881,1.0,1.0,44.43753,18.191906,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
FCGR2A,0.909,0.09099999999999997,2.3014854887716254,0.001434152,0.00013413322,0.0003246972,0.5,3.7395968,3.6079893,2.101682,-4.7811213,13.042428,2.7688422,0.6372012,1.0,1.0,30.392012,5.833707,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
IFI30,0.9296,0.07040000000000002,2.5805609916455206,0.008523783,0.0013865232,0.0003246972,0.5,3.0133262,2.967862,1.7141589,-3.9639316,9.183563,4.8068156,2.3536067,1.0,1.0,53.60849,23.100718,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
AIF1,0.9374,0.06259999999999999,2.706344658305962,0.004100872,0.00052665593,0.0003246972,0.5,3.5793192,3.355594,2.2496037,-7.339161,13.40685,3.8228872,1.152728,1.0,1.0,42.444256,10.8243475,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
IL1B,0.949,0.051000000000000045,2.9235829803445967,0.010771375,0.0007389812,0.0003246972,0.5,4.2800655,4.2015715,2.3623772,-5.6975164,14.974514,4.0213213,1.2131708,1.0,1.0,44.255024,11.205665,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
MS4A7,0.835,0.16500000000000004,1.6214862023202636,0.0011782125,0.00016310548,0.0003246972,0.5,3.530471,3.3473325,2.5592017,-8.760579,12.303678,2.5425565,0.59772307,1.0,1.0,27.982126,5.783372,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HLA-DRB1,0.8342,0.16579999999999995,1.6156908907355545,0.010817513,0.002970655,0.0003246972,0.5,2.1257308,2.1086771,1.7159439,-4.295327,8.963453,5.1050825,3.6284482,1.0,1.0,57.032692,36.103218,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
GRN,0.8292,0.17079999999999995,1.5799680527189643,0.002489858,0.00080935296,0.0003246972,0.5,1.7442538,1.7310057,1.1837147,-2.8524141,6.6934443,3.469431,2.2207024,1.0,1.0,38.556854,21.469234,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CXCL2,0.8252,0.17479999999999996,1.5519832728857,0.0051642973,0.0016707744,0.0003246972,0.5,2.7782817,2.9227111,2.3460855,-5.9299655,12.676407,3.4620743,2.0490198,1.0,1.0,37.748165,18.650223,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CD83,0.7528,0.24719999999999998,1.1136018355183013,0.0042081103,0.0017492162,0.0003246972,0.5,1.8099895,1.6861854,2.028385,-6.0828204,11.227421,3.4384706,2.5350428,1.0,1.0,38.122757,25.242739,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TNFAIP2,0.7536,0.24639999999999995,1.117905464288013,0.0007944103,0.00021307137,0.0003246972,0.5,2.6604414,2.5109806,2.1926098,-4.1462364,9.577202,1.8951069,0.68724364,1.0,1.0,20.675695,6.157625,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
APOC1,0.7556,0.24439999999999995,1.1287058806479005,0.0044208793,0.001045765,0.0003246972,0.5,2.5350595,2.2741413,2.582077,-6.2352,13.570398,3.6803534,1.7026869,1.0,1.0,40.471806,15.950357,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
SGK1,0.766,0.23399999999999999,1.1858610247026784,0.0018984249,0.00066467625,0.0003246972,0.5,1.6097798,1.5829782,1.50171,-5.667927,9.5959835,2.9949358,1.7542202,1.0,1.0,33.11605,16.721699,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
FCGR2B,0.7672,0.2328,1.192567777791031,0.0006471644,0.0001424601,0.0003246972,0.5,3.0148344,3.0579114,2.2078853,-5.5427713,10.638861,2.1068957,0.6908354,1.0,1.0,23.407125,7.3731456,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
HLA-DPA1,0.7696,0.23040000000000005,1.2060539401207464,0.007762701,0.00246727,0.0003246972,0.5,1.7800809,1.7528274,1.7498974,-4.5037584,8.825809,4.678256,3.3563764,1.0,1.0,52.332684,33.634357,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TYROBP,0.7712,0.2288,1.2150994530512054,0.009031967,0.0032379138,0.0003246972,0.5,2.484062,2.1208544,2.5978498,-9.508375,12.654845,4.643316,1.7757798,1.0,1.0,51.566166,17.116066,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CD74,0.7712,0.2288,1.2150994530512054,0.05733232,0.020715399,0.0003246972,0.5,1.6462629,1.7085743,1.5633634,-4.718294,7.053606,6.540405,5.465742,1.0,1.0,72.8357,55.37037,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
CTSZ,0.7736,0.22640000000000005,1.228751566567023,0.0017058745,0.0005057727,0.0003246972,0.5,1.7988181,1.7512388,1.4243236,-3.6912775,7.432539,3.0150902,1.6027334,1.0,1.0,33.42794,15.404452,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
TMEM176B,0.7742,0.2258,1.2321805550575666,0.0014552418,0.00043533253,0.0003246972,0.5,2.9760032,2.701818,2.662309,-4.6066475,10.647296,2.790456,1.2921067,1.0,1.0,30.95598,11.611721,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
FPR1,0.7828,0.21719999999999995,1.2820586141962818,0.0005019751,7.249403e-05,0.0003246972,0.5,4.0161686,3.8521318,2.6989825,-7.5264196,12.054627,1.7657542,0.18710664,1.0,1.0,19.708157,1.663301,False,Tcm/Naive cytotoxic T cells vs Rest,Tcm/Naive cytotoxic T cells,Rest,Tcm/Naive cytotoxic T cells
